trip_id,start_time,end_time,headway_secs
20N-GLOBAUX-10-A_2_1,19:07:53,19:29:38,435
20N-GLOBAUX-10-A_2_1,19:29:38,19:52:08,450
20N-GLOBAUX-10-A_2_1,19:52:08,19:59:53,465
20N-GLOBAUX-10-A_2_1,19:59:53,20:07:33,460
20N-GLOBAUX-10-A_2_1,20:07:33,20:46:18,465
20N-GLOBAUX-10-A_2_1,20:46:18,21:10:18,480
20N-GLOBAUX-10-A_2_1,21:10:18,21:35:48,510
20N-GLOBAUX-10-A_2_1,21:35:48,21:54:28,560
20N-GLOBAUX-10-A_2_1,21:54:28,22:32:28,570
20N-GLOBAUX-10-A_2_1,22:32:28,22:41:56,568
20N-GLOBAUX-10-A_2_1,22:41:56,23:10:26,570
20N-GLOBAUX-10-A_2_1,23:10:26,23:49:26,585
20N-GLOBAUX-10-A_2_1,23:49:26,23:59:15,589
20N-GLOBAUX-10-A_2_1,23:59:15,24:18:55,590
20N-GLOBAUX-10-A_2_1,24:18:55,25:08:55,600
20N-GLOBAUX-10-A_2_0,05:30:00,07:07:30,585
20N-GLOBAUX-10-A_2_0,07:07:30,07:44:30,555
20N-GLOBAUX-10-A_2_0,07:44:30,08:37:30,530
20N-GLOBAUX-10-A_2_0,08:37:30,11:02:00,510
20N-GLOBAUX-10-A_2_0,11:02:00,12:18:40,460
20N-GLOBAUX-10-A_2_0,12:18:40,12:40:40,440
20N-GLOBAUX-10-A_2_0,12:40:40,13:09:40,435
20N-GLOBAUX-10-A_2_0,13:09:40,19:28:15,385
20N-GLOBAUX-10-A_2_0,19:28:15,21:12:05,445
20N-GLOBAUX-10-A_2_0,21:12:05,21:50:50,465
20N-GLOBAUX-10-A_2_0,21:50:50,22:17:05,525
20N-GLOBAUX-10-A_2_0,22:17:05,22:53:05,540
20N-GLOBAUX-10-A_2_0,22:53:05,23:02:30,565
20N-GLOBAUX-10-A_2_0,23:02:30,24:00:00,575
20N-GLOBAUX-10-A_2_0,24:00:00,25:00:00,600
20N-GLOBAUX-10-A_4_0,05:30:00,25:10:00,600
20N-GLOBAUX-10-A_4_0,25:10:00,25:18:30,510
20N-GLOBAUX-10-A_4_0,25:18:30,25:30:00,690
20N-GLOBAUX-10-A_4_1,05:30:00,25:30:00,600
20N-GLOBAUX-10-A_5_3,05:30:00,08:49:30,630
20N-GLOBAUX-10-A_5_3,08:49:30,08:59:45,615
20N-GLOBAUX-10-A_5_3,08:59:45,20:11:15,510
20N-GLOBAUX-10-A_5_3,20:11:15,20:21:00,585
20N-GLOBAUX-10-A_5_3,20:21:00,25:15:00,630
20N-GLOBAUX-10-A_5_2,05:30:00,09:21:00,630
20N-GLOBAUX-10-A_5_2,09:21:00,20:32:30,510
20N-GLOBAUX-10-A_5_2,20:32:30,20:42:00,570
20N-GLOBAUX-10-A_5_2,20:42:00,25:15:00,630
20N-GLOBAUX-10-I_1_3,05:30:00,07:25:30,630
20N-GLOBAUX-10-I_1_3,07:25:30,08:40:10,560
20N-GLOBAUX-10-I_1_3,08:40:10,12:19:00,505
20N-GLOBAUX-10-I_1_3,12:19:00,15:00:00,460
20N-GLOBAUX-10-I_1_3,15:00:00,18:23:00,420
20N-GLOBAUX-10-I_1_3,18:23:00,18:31:20,500
20N-GLOBAUX-10-I_1_3,18:31:20,22:18:35,505
20N-GLOBAUX-10-I_1_3,22:18:35,22:29:00,625
20N-GLOBAUX-10-I_1_3,22:29:00,24:03:30,630
20N-GLOBAUX-10-I_1_3,24:03:30,24:38:00,690
20N-GLOBAUX-10-I_1_2,05:30:00,08:07:30,630
20N-GLOBAUX-10-I_1_2,08:07:30,09:22:10,560
20N-GLOBAUX-10-I_1_2,09:22:10,09:30:45,515
20N-GLOBAUX-10-I_1_2,09:30:45,11:37:00,505
20N-GLOBAUX-10-I_1_2,11:37:00,14:18:00,460
20N-GLOBAUX-10-I_1_2,14:18:00,18:23:00,420
20N-GLOBAUX-10-I_1_2,18:23:00,21:36:35,505
20N-GLOBAUX-10-I_1_2,21:36:35,21:45:50,555
20N-GLOBAUX-10-I_1_2,21:45:50,23:00:30,560
20N-GLOBAUX-10-I_1_2,23:00:30,24:35:00,630
20N-GLOBAUX-10-I_2_1,05:29:57,05:48:47,565
20N-GLOBAUX-10-I_2_1,05:48:47,07:50:07,560
20N-GLOBAUX-10-I_2_1,07:50:07,08:27:07,555
20N-GLOBAUX-10-I_2_1,08:27:07,08:45:17,545
20N-GLOBAUX-10-I_2_1,08:45:17,08:54:07,530
20N-GLOBAUX-10-I_2_1,08:54:07,09:29:07,525
20N-GLOBAUX-10-I_2_1,09:29:07,09:37:45,518
20N-GLOBAUX-10-I_2_1,09:37:45,09:46:20,515
20N-GLOBAUX-10-I_2_1,09:46:20,09:54:58,518
20N-GLOBAUX-10-I_2_1,09:54:58,11:20:48,515
20N-GLOBAUX-10-I_2_1,11:20:48,11:29:26,518
20N-GLOBAUX-10-I_2_1,11:29:26,11:55:11,515
20N-GLOBAUX-10-I_2_1,11:55:11,12:03:11,480
20N-GLOBAUX-10-I_2_1,12:03:11,12:19:01,475
20N-GLOBAUX-10-I_2_1,12:19:01,12:26:57,476
20N-GLOBAUX-10-I_2_1,12:26:57,12:42:47,475
20N-GLOBAUX-10-I_2_1,12:42:47,14:04:47,410
20N-GLOBAUX-10-I_2_1,14:04:47,14:11:38,411
20N-GLOBAUX-10-I_2_1,14:11:38,15:33:38,410
20N-GLOBAUX-10-I_2_1,15:33:38,15:40:25,407
20N-GLOBAUX-10-I_2_1,15:40:25,16:00:55,410
20N-GLOBAUX-10-I_2_1,16:00:55,16:08:10,435
20N-GLOBAUX-10-I_2_1,16:08:10,17:36:10,440
20N-GLOBAUX-10-I_2_1,17:36:10,17:51:10,450
20N-GLOBAUX-10-I_2_1,17:51:10,18:46:00,470
